Satellite,Inclination,Altitude_km,Eccentricity,Inclination_rad,Altitude_norm,Collision_risk
STARLINK-33946,70.0021,579.1867278955842,0.0002932,1.2217671283103226,0.992945435495958,0
STARLINK-34046,70.0021,579.2056504207749,0.0002657,1.2217671283103226,0.9929903421315002,0
STARLINK-34085,70.0024,579.1942919423345,0.0002842,1.2217723642980785,0.9929633863712888,0
STARLINK-34008,70.0021,579.1938899278848,0.0002921,1.2217671283103226,0.9929624323169967,0
STARLINK-34079,70.0022,579.2106447024607,0.0002808,1.2217688736395746,0.9930021944812898,0
STARLINK-34089,70.0021,579.1932807214835,0.0003404,1.2217671283103226,0.9929609865580633,0
STARLINK-34117,70.0023,579.1708205806899,0.0003403,1.2217706189688267,0.99290768450949,0
STARLINK-34111,70.002,579.2093768034747,0.0002749,1.2217653829810704,0.9929991855236007,0
STARLINK-34049,70.0021,579.2024281088079,0.0002944,1.2217671283103226,0.9929826949920384,0
STARLINK-34096,70.0019,575.9216288815414,0.0010342,1.2217636376518186,0.9851967544951115,0
STARLINK-34081,70.0022,579.1912706505464,0.0002662,1.2217688736395746,0.992956216289715,0
STARLINK-34033,70.0032,579.197486413067,0.0002689,1.2217863269320945,0.9929709674383763,0
STARLINK-33952,70.0014,579.1943476058786,0.0003342,1.2217549110055588,0.9929635184711255,0
STARLINK-33961,70.0036,579.1759199413573,0.0002731,1.2217933082491026,0.9929197862310456,0
STARLINK-11741 [DTC],43.0016,363.5179795723506,0.0002588,0.7505195036255937,0.48112379534930755,0
STARLINK-11709 [DTC],42.9967,362.9568567379311,0.0002125,0.7504339824922458,0.4797921475715503,0
STARLINK-11737 [DTC],42.9984,363.6617984401592,0.0001575,0.7504636530895298,0.48146510399684284,0
STARLINK-11726 [DTC],43.0007,363.5437537358621,0.0001395,0.7505037956623257,0.481184962183837,0
STARLINK-11700 [DTC],42.9999,363.5534141090766,0.0001522,0.7504898330283096,0.4812078880277597,0
STARLINK-11649 [DTC],42.9994,363.661098176668,0.0001528,0.7504811063820498,0.4814634421426735,0
STARLINK-11713 [DTC],42.999,363.3858487003781,0.000175,0.7504741250650419,0.48081022446742155,0
STARLINK-11719 [DTC],42.9995,363.6023109910939,0.0001907,0.7504828517113017,0.4813239293297412,0
STARLINK-11733 [DTC],43.0016,363.4670664637442,0.000351,0.7505195036255937,0.48100296917048235,0
STARLINK-11729 [DTC],43.0007,363.3471498033723,0.000175,0.7505037956623257,0.4807183848611208,0
STARLINK-11730 [DTC],42.9997,363.5857937605906,0.0001687,0.7504863423698057,0.4812847309012596,0
STARLINK-11723 [DTC],42.9987,363.5208119173585,0.0001638,0.7504688890772858,0.48113051702539034,0
STARLINK-11715 [DTC],43.0004,363.3892039075072,0.0004115,0.7504985596745697,0.4808181869915665,0
STARLINK-34201,43.0027,490.16659996331873,8.48e-05,0.7505387022473655,0.7816842850576475,0
STARLINK-34190,42.9999,489.9776966445261,8.48e-05,0.7504898330283096,0.7812359827087663,0
STARLINK-34168,43.0034,490.14717575835766,0.0001755,0.7505509195521295,0.7816381878436608,0
STARLINK-34098,43.0034,490.09458407348666,0.0001769,0.7505509195521295,0.7815133780943668,0
STARLINK-34180,42.9986,490.17552610083385,0.0001485,0.7504671437480338,0.7817054684250974,0
STARLINK-34171,43.0026,490.2006997017352,0.00018,0.7505369569181136,0.7817652100140011,0
STARLINK-34126,43.0015,490.0873319855782,0.0001724,0.7505177582963416,0.7814961675547933,0
STARLINK-34157,43.0026,490.08668522722473,0.0001524,0.7505369569181136,0.781494632678165,0
STARLINK-34140,42.9982,490.189922964817,9.3e-05,0.7504601624310258,0.781739634833509,0
STARLINK-34132,42.9982,490.1675791121761,0.0001079,0.7504601624310258,0.7816866087581281,0
STARLINK-34178,53.1587,454.43447999548425,0.0001328,0.9277943410799098,0.6968853867933331,0
STARLINK-34174,53.1571,454.3941317360577,9.8e-05,0.9277664158118778,0.6967896329463928,0
STARLINK-34146,53.1577,454.40071946783337,0.0001188,0.9277768877873896,0.6968052668465683,0
STARLINK-34074,53.1575,454.3822714945609,0.0001061,0.9277733971288857,0.6967614864100836,0
STARLINK-34082,53.1578,454.39129744988895,0.0001203,0.9277786331166418,0.696782906663578,0
STARLINK-34072,53.1564,454.3515527333275,8.55e-05,0.9277541985071137,0.6966885851349568,0
STARLINK-34104,53.1573,454.38832426026056,7.99e-05,0.9277699064703817,0.6967758507372841,0
STARLINK-34179,53.1574,454.39210133471806,0.0001034,0.9277716517996338,0.6967848144302569,0
STARLINK-34176,53.1576,454.364003927104,0.0001096,0.9277751424581377,0.6967181341098085,0
STARLINK-33949,53.1573,454.3740730921072,0.0001071,0.9277699064703817,0.6967420300918963,0
STARLINK-33970,53.1575,454.33455914725073,0.0001007,0.9277733971288857,0.6966482562270117,0
STARLINK-33912,53.1575,454.3821621429606,9.26e-05,0.9277733971288857,0.6967612268986066,0
STARLINK-34156,53.1578,454.3957395076232,9.14e-05,0.9277786331166418,0.6967934484842768,0
STARLINK-34124,53.1577,454.4048719045104,9.94e-05,0.9277768877873896,0.6968151213431848,0
STARLINK-34145,53.1575,454.33421927660856,0.0001021,0.9277733971288857,0.6966474496514143,0
STARLINK-34148,53.158,454.4023272432778,9.74e-05,0.9277821237751457,0.6968090823936578,0
STARLINK-34136,53.1579,454.3881232893091,0.0001128,0.9277803784458937,0.6967753737962213,0
STARLINK-33839,53.158,454.3980861464952,0.0001153,0.9277821237751457,0.6967990174902902,0
STARLINK-34064,53.1567,454.3619321721944,0.0001328,0.9277594344948698,0.6967132174540386,0
STARLINK-34067,53.1581,454.3448439484482,0.0001434,0.9277838691043977,0.6966726639534829,0
STARLINK-34080,53.1579,461.77213088241206,0.0003535,0.9277803784458937,0.7142989830652522,0
STARLINK-34122,53.1577,454.3851648803966,0.0001221,0.9277768877873896,0.6967683529472871,0
STARLINK-33964,53.1582,454.3595264559144,8.47e-05,0.9277856144336497,0.6967075082464612,0
STARLINK-34160,53.158,454.3977758225992,0.0001216,0.9277821237751457,0.6967982810345604,0
STARLINK-34151,53.158,454.4544592840284,0.0001235,0.9277821237751457,0.6969328013228425,0
STARLINK-34189,53.158,454.43467210333256,0.0001275,0.9277821237751457,0.6968858427006204,0
STARLINK-33991,53.1582,454.39521934613,0.0001124,0.9277856144336497,0.6967922140453019,0
STARLINK-11727 [DTC],42.999,363.4557744816202,0.0001306,0.7504741250650419,0.48097617121827035,0
STARLINK-11724 [DTC],42.9984,363.5743926719842,0.0001825,0.7504636530895298,0.4812576740192804,0
STARLINK-11725 [DTC],42.9993,362.9852944375698,0.0002142,0.7504793610527977,0.4798596354676142,0
STARLINK-11717 [DTC],42.9991,363.396351598637,0.0001929,0.7504758703942938,0.48083514977836694,0
STARLINK-11721 [DTC],42.999,363.22138579975217,0.0002228,0.7504741250650419,0.4804199237298502,0
STARLINK-11722 [DTC],42.9978,363.284594287803,0.000378,0.7504531811140178,0.48056992910743446,0
STARLINK-11679 [DTC],42.9995,363.7251716106857,0.000169,0.7504828517113017,0.48161550019625676,0
STARLINK-11735 [DTC],42.9976,363.0895180871612,0.0002119,0.7504496904555138,0.480106977373619,0
STARLINK-11720 [DTC],43.0,363.41355643474526,0.000151,0.7504915783575618,0.4808759800215238,0
STARLINK-11718 [DTC],42.9974,363.39961822269015,0.0001415,0.7504461997970099,0.4808429020785663,0
STARLINK-11716 [DTC],42.9984,363.6045031973226,0.000116,0.7504636530895298,0.481329131838664,0
STARLINK-11714 [DTC],42.9993,363.3026929131856,0.0002019,0.7504793610527977,0.48061288047706846,0
STARLINK-11712 [DTC],42.9989,363.3173708076256,0.0001843,0.7504723797357897,0.48064771382248633,0
STARLINK-34254,43.0052,490.1893031315549,0.0003476,0.7505823354786655,0.7817381638550788,0
STARLINK-34230,43.0016,490.1863596740605,0.0003011,0.7505195036255937,0.781731178488612,0
STARLINK-34129,43.0034,490.2034724950172,0.0004174,0.7505509195521295,0.781771790362876,0
STARLINK-34212,43.0031,490.24235178353047,0.0002678,0.7505456835643736,0.7818640580714304,0
STARLINK-34149,43.0035,490.21592314992085,0.0002821,0.7505526648813815,0.7818013380588832,0
STARLINK-34054,43.0045,490.37310929123487,0.0001565,0.7505701181739014,0.782174369707099,0
STARLINK-34195,43.0028,490.250212150243,0.0001478,0.7505404475766175,0.7818827121685783,0
STARLINK-34133,43.002,490.2563058214528,0.0001124,0.7505264849426017,0.7818971735720842,0
STARLINK-34181,43.0024,490.1795594908445,0.0002586,0.7505334662596096,0.7817150404020604,0
STARLINK-34186,43.0033,490.1978730125484,0.0004037,0.7505491742228776,0.781758501760223,0
STARLINK-34314,97.6047,556.7012268490034,0.0001098,1.7035233804213092,0.9395832023738381,0
STARLINK-33926,97.6027,556.6645862862351,0.0001347,1.7034884738362694,0.9394962475735819,0
STARLINK-34213,97.6039,556.656282795313,0.0002081,1.7035094177872934,0.9394765418611142,0
STARLINK-33924,97.6036,556.6348692898409,0.0001727,1.7035041817995373,0.9394257236708237,0
STARLINK-34209,97.6007,556.6535282626301,0.0001697,1.7034535672512297,0.9394700048480022,0
STARLINK-34338,97.6024,556.635280319616,0.0001189,1.7034832378485136,0.9394266991201423,0
STARLINK-34348,97.6037,556.6670770316205,0.0002238,1.7035059271287896,0.9395021585708785,0
STARLINK-34345,97.6026,556.6492829748604,0.0002674,1.7034867285070174,0.9394599299986509,0
STARLINK-33945,97.5964,445.7577432505132,0.0002897,1.7033785180933938,0.6762938932809031,0
STARLINK-34346,97.6021,556.6420347131589,0.0001859,1.7034780018607574,0.9394427285393707,0
STARLINK-34277,97.6054,556.6603869927403,5.45e-05,1.7035355977260733,0.9394862818771113,0
STARLINK-34343,97.6035,556.6590894767523,0.0002063,1.7035024364702853,0.9394832026328246,0
STARLINK-34166,97.6029,556.6342067345113,0.0001351,1.7034919644947735,0.9394241513050631,0
STARLINK-34344,97.6049,556.6375164453566,0.0001041,1.7035268710798133,0.9394320058581517,0
STARLINK-34339,97.6042,556.658552679537,0.0001348,1.7035146537750494,0.9394819287142189,0
STARLINK-34341,97.6045,556.574565134254,0.0001116,1.7035198897628054,0.9392826108088068,0
STARLINK-34317,97.6042,556.6871073684024,0.0001463,1.7035146537750494,0.9395496942472531,0
STARLINK-34340,97.6054,556.662570992653,9.1e-05,1.7035355977260733,0.9394914649109354,0
STARLINK-34263,97.6047,556.6566754238029,9.64e-05,1.7035233804213092,0.9394774736407958,0
STARLINK-33793,97.6033,556.6559484476575,0.0001117,1.7034989458117815,0.9394757483925807,0
STARLINK-34313,97.6016,556.7187451661939,0.000189,1.7034692752144975,0.9396247765653089,0
STARLINK-34309,97.6028,556.626341969456,0.0001689,1.7034902191655215,0.9394054867698383,0
STARLINK-34303,97.6024,556.680475562458,5.88e-05,1.7034832378485136,0.939533955750962,0
STARLINK-34175,97.6045,556.631801905386,0.0001008,1.7035198897628054,0.9394184442028671,0
STARLINK-34177,53.1574,482.3607344125167,0.0001074,0.9277716517996338,0.7631595291992423,0
STARLINK-34228,53.1585,482.3669001567214,0.0001273,0.9277908504214056,0.7631741616452323,0
STARLINK-34233,53.158,482.42634879412526,0.0001409,0.9277821237751457,0.7633152442051169,0
STARLINK-34172,53.1593,482.343488317385,0.0001199,0.9278048130554216,0.7631186010408278,0
STARLINK-34202,53.1573,482.3479252352336,0.0001156,0.9277699064703817,0.763129130663632,0
STARLINK-34231,53.1574,482.3642338065565,8.51e-05,0.9277716517996338,0.7631678339054685,0
STARLINK-34191,53.1594,482.3779238850366,0.0001191,0.9278065583846736,0.763200322981776,0
STARLINK-34164,53.1586,482.2894008955327,0.0001406,0.9277925957506576,0.7629902416323416,0
STARLINK-34227,53.1572,482.3552524356119,0.0001107,0.9277681611411298,0.7631465194589231,0
STARLINK-34194,53.158,482.35862940374864,6.56e-05,0.9277821237751457,0.763154533625945,0
STARLINK-34000,53.1578,482.3703726860758,0.0001308,0.9277786331166418,0.7631824025966149,0
STARLINK-33917,53.1578,482.4057700440635,0.0001166,0.9277786331166418,0.7632664070430771,0
STARLINK-34131,53.1577,482.38034242291,0.0001142,0.9277768877873896,0.7632060626173549,0
STARLINK-34188,53.1588,482.3929964867175,0.0001178,0.9277960864091617,0.7632360930401343,0
STARLINK-34197,53.158,482.3525860967775,0.0001102,0.9277821237751457,0.7631401917460485,0
STARLINK-34063,53.1571,482.36999945613934,0.0001127,0.9277664158118778,0.7631815168532713,0
STARLINK-34200,53.1579,482.36609398114615,0.0001308,0.9277803784458937,0.7631722484421912,0
STARLINK-33934,53.1587,482.27947926127945,0.0001103,0.9277943410799098,0.7629666957678809,0
STARLINK-33929,53.158,482.3561720693169,0.0001161,0.9277821237751457,0.7631487019189916,0
STARLINK-33872,53.1592,482.34511558453687,0.000135,0.9278030677261696,0.7631224628453271,0
STARLINK-34214,53.1588,482.4510064726128,0.0001005,0.9277960864091617,0.7633737614151616,0
STARLINK-34222,53.1587,482.358975759691,0.0001275,0.9277943410799098,0.7631553555923536,0
STARLINK-34265,53.1572,482.3871471847442,9.52e-05,0.9277681611411298,0.7632222115698102,0
STARLINK-34245,53.1594,482.3718447054353,0.0001229,0.9278065583846736,0.7631858959695247,0
STARLINK-34237,53.1576,482.34435718834993,0.0001127,0.9277751424581377,0.7631206630315697,0
STARLINK-33857,53.1577,482.4349332719439,0.0001402,0.9277768877873896,0.7633356167512141,0
STARLINK-34173,53.1575,482.3090710969309,8.14e-05,0.9277733971288857,0.7630369226411567,0
STARLINK-33966,53.1586,482.2830143805304,0.0001789,0.9277925957506576,0.7629750852566093,0
STARLINK-34331,53.161,482.4053699364085,0.000139,0.9278344836527056,0.7632654575139598,0
STARLINK-34251,53.1598,482.3256093429991,0.0001249,0.9278135397016816,0.7630761709434425,0
STARLINK-34311,53.1604,482.39533143361496,0.0001202,0.9278240116771936,0.7632416342989398,0
STARLINK-34324,53.1581,482.4179375248896,0.0001161,0.9277838691043977,0.7632952827148715,0
STARLINK-34327,53.1583,482.37244784544055,9.63e-05,0.9277873597629016,0.7631873273317833,0
STARLINK-33944,53.1573,482.3906376549148,0.0001066,0.9277699064703817,0.7632304950980521,0
STARLINK-34310,53.1576,482.41409468523307,0.0001186,0.9277751424581377,0.7632861629489752,0
STARLINK-34258,53.1584,482.3897239813705,0.0001038,0.9277891050921537,0.7632283267825419,0
STARLINK-34284,53.1582,482.40857378516375,0.0001047,0.9277856144336497,0.7632730608368217,0
STARLINK-34332,53.1586,482.3606448376422,9.29e-05,0.9277925957506576,0.7631593166215762,0
STARLINK-34283,53.1584,482.3272545142954,0.000118,0.9277891050921537,0.7630800752377723,0
STARLINK-34349,53.1579,482.3465935619624,0.0001156,0.9277803784458937,0.7631259703578245,0
STARLINK-34296,53.1568,482.38249223614366,0.0001097,0.9277611798241218,0.7632111645198967,0
STARLINK-34320,53.1596,482.37787611147087,0.0001346,0.9278100490431775,0.7632002096063103,0
STARLINK-34300,53.1571,482.3691335628864,0.0001013,0.9277664158118778,0.7631794619291882,0
STARLINK-34323,53.1577,482.4160683574537,0.0001384,0.9277768877873896,0.7632908468364691,0
STARLINK-34328,53.1589,482.4011270073343,0.000137,0.9277978317384137,0.7632553882622269,0
STARLINK-34326,53.159,482.3847883579738,2.99e-05,0.9277995770676656,0.7632166136396704,0
STARLINK-34318,53.1588,482.3859976296717,0.0001483,0.9277960864091617,0.7632194834640127,0
STARLINK-34337,53.1595,482.3917065936321,0.0001225,0.9278083037139256,0.7632330318863987,0
STARLINK-34304,53.1579,482.3900733271012,0.000102,0.9277803784458937,0.7632291558442686,0
STARLINK-34289,53.1587,482.3877234553902,0.0001146,0.9277943410799098,0.7632235791661333,0
STARLINK-34347,53.1592,482.3747947182137,0.0001158,0.9278030677261696,0.7631928968928872,0
STARLINK-34330,53.1584,482.3717282576263,0.0001167,0.9277891050921537,0.7631856196174381,0
STARLINK-34167,53.1582,482.3996101841776,0.0001029,0.9277856144336497,0.7632517885616589,0
STARLINK-34241,53.1581,454.394445015002,8.88e-05,0.9277838691043977,0.6967903764149961,0
STARLINK-11686 [DTC],43.0021,363.4762064019324,0.000258,0.7505282302718536,0.48102465992628596,0
STARLINK-11682 [DTC],42.9989,363.4710791157149,0.0001357,0.7504723797357897,0.48101249193225915,0
STARLINK-11675 [DTC],42.9993,363.5273340389813,0.0001255,0.7504793610527977,0.4811459952205955,0
STARLINK-11691 [DTC],43.0008,363.4290151594487,0.0001418,0.7505055409915776,0.4809126664208923,0
STARLINK-11670 [DTC],42.999,363.5844961662233,0.0001304,0.7504741250650419,0.48128165147096436,0
STARLINK-11708 [DTC],42.9996,363.499799475152,0.0001773,0.7504845970405537,0.4810806506320568,0
STARLINK-11683 [DTC],42.9987,363.4480836142884,0.0001215,0.7504688890772858,0.4809579193743545,0
STARLINK-11684 [DTC],43.0007,363.5310238176744,0.0002022,0.7505037956623257,0.48115475174464994,0
STARLINK-11689 [DTC],42.9993,363.8341316743972,0.0001333,0.7504793610527977,0.48187408248484925,0
STARLINK-11690 [DTC],42.9986,363.5172193268718,6.69e-05,0.7504671437480338,0.48112199114684007,0
STARLINK-11694 [DTC],43.0014,363.5969147987498,0.0001847,0.7505160129670896,0.4813111231719759,0
STARLINK-11710 [DTC],42.999,363.5131294385237,0.0001509,0.7504741250650419,0.4811122850889221,0
STARLINK-11704 [DTC],42.9994,363.5010684482422,9.06e-05,0.7504811063820498,0.48108366213879294,0
STARLINK-34203,42.9964,490.1777089815514,0.0001505,0.75042874650449,0.7817106488028654,0
STARLINK-33865,42.9954,490.15192175535776,4.24e-05,0.7504112932119699,0.7816494509681867,0
STARLINK-34234,43.0025,490.2207680809252,0.0001304,0.7505352115888615,0.781812835972013,0
STARLINK-34256,43.002,490.2741736813232,0.0001281,0.7505264849426017,0.7819395772926783,0
STARLINK-34229,42.998,490.1945582440849,0.0003017,0.7504566717725217,0.7817506352044753,0
STARLINK-34224,43.0034,490.2361742997,0.0001529,0.7505509195521295,0.7818493977651475,0
STARLINK-34215,43.0021,490.0438557910129,0.0003764,0.7505282302718536,0.7813929905419773,0
STARLINK-33893,42.9978,490.06934257856574,0.000103,0.7504531811140178,0.7814534753804566,0
STARLINK-34183,42.9967,490.2212741341618,0.000109,0.7504339824922458,0.7818140369294978,0
STARLINK-34211,43.001,490.25568896763343,0.0001695,0.7505090316500816,0.7818957096644201,0
STARLINK-34329,53.1606,482.38590805397234,0.00016,0.9278275023356976,0.763219270884389,0
STARLINK-34352,53.1578,482.3503437466397,0.000125,0.9277786331166418,0.7631348702363989,0
STARLINK-34308,53.159,482.31881667705056,0.0001029,0.9277995770676656,0.7630600506967504,0
STARLINK-34306,53.161,482.4607017963836,9.04e-05,0.9278344836527056,0.7633967702031881,0
STARLINK-34281,53.159,482.3439720187125,0.000117,0.9277995770676656,0.763119748953118,0
STARLINK-34297,53.1551,482.3503586757297,0.0001074,0.9277315092268378,0.7631349056658777,0
STARLINK-34325,53.1596,482.37759842763353,0.0001555,0.9278100490431775,0.7631995506114482,0
STARLINK-34276,53.1588,482.3428165101259,0.0001466,0.9277960864091617,0.7631170067185354,0
STARLINK-34333,53.1607,482.4373010995987,0.0001547,0.9278292476649496,0.7633412360421095,0
STARLINK-34240,53.1588,482.349489802863,0.0001298,0.9277960864091617,0.7631328436706226,0
STARLINK-34315,53.1577,482.2629233791722,0.0001048,0.9277768877873896,0.762927405612028,0
STARLINK-34321,53.1602,482.34757589487344,0.000124,0.9278205210186896,0.7631283016146506,0
STARLINK-34319,53.1584,482.3412937476178,0.0001164,0.9277891050921537,0.7631133929227931,0
STARLINK-34298,53.1607,482.4315203789347,0.0001622,0.9278292476649496,0.7633275173278568,0
STARLINK-34219,53.158,482.3446706985597,6.31e-05,0.9277821237751457,0.7631214070490085,0
STARLINK-34342,53.1582,482.3681810806229,0.0001239,0.9277856144336497,0.7631772015134435,0
STARLINK-34001,53.1601,482.36544008335386,0.0001167,0.9278187756894376,0.7631706966223605,0
STARLINK-34334,53.1591,482.3078947026543,0.0001282,0.9278013223969177,0.7630341308409874,0
STARLINK-34272,53.1583,482.3495107035824,0.000124,0.9277873597629016,0.7631328932718772,0
STARLINK-34293,53.1575,482.34884486648025,3.61e-05,0.9277733971288857,0.7631313131178663,0
STARLINK-34350,53.1603,482.3582203454944,0.0001587,0.9278222663479415,0.7631535628554081,0
STARLINK-34264,53.1578,482.4807614017318,7.84e-05,0.9277786331166418,0.7634443753392582,0
STARLINK-34353,53.1582,482.3380571336438,6.23e-05,0.9277856144336497,0.7631057118420359,0
STARLINK-34377,53.1588,482.3601551617167,0.0001227,0.9277960864091617,0.7631581545304653,0
STARLINK-34359,53.1566,482.3943908857127,0.0002048,0.9277576891656177,0.7632394022056314,0
STARLINK-34366,53.1583,482.3314316414944,0.0001043,0.9277873597629016,0.7630899883295426,0
STARLINK-34381,53.1588,482.3630424594494,0.0001538,0.9277960864091617,0.7631650066194797,0
STARLINK-34448,69.9989,445.1558758480596,0.0001662,1.221711277774259,0.6748655511429271,0
STARLINK-34362,70.0039,445.194205532639,0.0003112,1.2217985442368584,0.6749565145401751,0
STARLINK-34428,70.0001,445.24247996416943,0.0003104,1.2217322217252828,0.6750710786525704,0
STARLINK-34388,69.9996,451.379839685008,0.000316,1.2217234950790228,0.6896361630373588,0
STARLINK-34424,69.9994,455.9680109406754,0.000342,1.2217200044205185,0.7005247380191632,0
STARLINK-34443,70.0,445.20762826608825,0.0003231,1.2217304763960306,0.6749883691575115,0
STARLINK-34369,69.998,447.75982242646296,9.76e-05,1.2216955698109908,0.6810451957088388,0
STARLINK-34391,69.9987,445.2347360857266,0.0002927,1.2217077871157547,0.6750527010035298,0
STARLINK-34378,69.9985,445.1480114516198,0.00027,1.2217042964572509,0.6748468874824947,0
STARLINK-34376,69.9996,445.2807814102216,0.0002835,1.2217234950790228,0.6751619750345953,0
STARLINK-34372,70.0,445.1687829328803,0.0002987,1.2217304763960306,0.674896182031147,0
STARLINK-34379,69.9995,445.1927828504786,0.0003322,1.2217217497497708,0.6749531382535207,0
STARLINK-34356,69.9979,445.1959021483599,0.000254,1.2216938244817388,0.6749605409215944,0
STARLINK-34360,69.9997,451.2108816757354,0.0003293,1.2217252404082748,0.6892351945795078,0
STARLINK-34383,69.9986,445.9229903111173,0.0004185,1.2217060417865027,0.6766860549744509,0
STARLINK-34355,69.9996,453.840612168583,0.0003543,1.2217234950790228,0.6954760291207074,0
STARLINK-34380,69.9992,452.1926510779549,0.000336,1.2217165137620147,0.691565114095416,0
STARLINK-34374,69.9993,450.9448441279237,0.0003465,1.2217182590912667,0.6886038385062696,0
STARLINK-34370,69.997,449.6396213562957,0.0002911,1.221678116518471,0.6855063046033503,0
STARLINK-34357,70.0022,445.1090992231148,0.0004344,1.2217688736395746,0.6747545416012762,0
STARLINK-34368,70.0009,445.2011540054518,0.0002862,1.2217461843592987,0.6749730045452372,0
STARLINK-34384,70.0014,445.1766503347271,0.0003777,1.2217549110055588,0.6749148528239636,0
STARLINK-34358,70.0021,445.1675045926795,0.0002708,1.2217671283103226,0.6748931482945333,0
STARLINK-34354,70.0004,445.1688094422461,0.000308,1.2217374577130387,0.6748962449427519,0
STARLINK-34387,70.0002,445.2385211281671,0.0003553,1.2217339670545349,0.6750616836059931,0
STARLINK-33590,69.9995,446.8264784595831,0.0003818,1.2217217497497708,0.678830198665162,0
STARLINK-11736 [DTC],42.9978,363.5416015923474,5.16e-05,0.7504531811140178,0.48117985475110925,0
STARLINK-11673 [DTC],42.9989,362.8495522739031,0.0002483,0.7504723797357897,0.47953749432577003,0
STARLINK-11671 [DTC],42.9958,363.7040804012686,0.0001762,0.750418274528978,0.481565446873833,0
STARLINK-11594 [DTC],42.9999,363.6622386058753,0.000144,0.7504898330283096,0.481466148591113,0
STARLINK-11596 [DTC],42.9999,363.62020596266666,0.000155,0.7504898330283096,0.4813663973913958,0
STARLINK-11747 [DTC],43.0003,363.6435459173508,0.0001779,0.7504968143453178,0.481421787400288,0
STARLINK-11728 [DTC],42.9998,363.5112745575934,0.0002463,0.7504880876990577,0.4811078831150274,0
STARLINK-11696 [DTC],43.0018,363.5056727677793,0.0003369,0.7505229942840976,0.4810945890366191,0
STARLINK-11698 [DTC],42.9978,363.1801516197602,0.0001491,0.7504531811140178,0.4803220674303275,0
STARLINK-11678 [DTC],43.0004,363.4324790234068,0.0001711,0.7504985596745697,0.4809208868076942,0
STARLINK-11674 [DTC],42.9995,363.6010591192389,0.0002016,0.7504828517113017,0.4813209584073844,0
STARLINK-11707 [DTC],43.0008,363.2362061395133,0.0003239,0.7505055409915776,0.48045509512423645,0
STARLINK-11734 [DTC],42.9996,363.8666290376859,0.0001111,0.7504845970405537,0.4819512047100589,0
STARLINK-34252,43.0044,490.1032494753308,0.0002128,0.7505683728446494,0.7815339426880731,0
STARLINK-34050,42.9994,490.1727772905479,0.0002093,0.7504811063820498,0.7816989449922869,0
STARLINK-33782,43.0042,490.1140498261602,0.0002082,0.7505648821861454,0.7815595739087235,0
STARLINK-34207,43.0017,490.1095434367408,0.000288,0.7505212489548456,0.7815488794170936,0
STARLINK-34260,43.005,490.1691601239109,0.0001634,0.7505788448201615,0.781690360790008,0
STARLINK-33855,43.0001,490.1445587262997,0.000228,0.7504933236868138,0.781631977144843,0
STARLINK-34223,43.0005,490.2516644490343,0.000119,0.7505003050038217,0.7818861587409497,0
STARLINK-34216,43.0019,490.1407409780577,0.0001791,0.7505247396133495,0.7816229169254925,0
STARLINK-34218,43.0002,487.6969631434913,0.0001809,0.7504950690160657,0.7758233822726219,0
STARLINK-34017,43.0052,490.21117105347,0.0001985,0.7505823354786655,0.7817900604592378,0
STARLINK-33977,70.0001,579.1857692484473,0.0002961,1.2217322217252828,0.992943160449834,0
STARLINK-34426,70.0007,579.1912180794807,0.0002577,1.2217426937007945,0.9929560915288989,0
STARLINK-34437,70.0006,579.1752643529244,0.0002595,1.2217409483715427,0.9929182303990134,0
STARLINK-34407,70.0014,579.0980760804496,0.0002306,1.2217549110055588,0.9927350484195876,0
STARLINK-34274,70.0009,579.1772094718854,0.0002843,1.2217461843592987,0.992922846524366,0
STARLINK-34301,70.0006,579.1825871608025,0.0002715,1.2217409483715427,0.9929356087700932,0
STARLINK-34425,70.0003,579.1225920384277,0.000282,1.2217357123837866,0.9927932293007754,0
STARLINK-34389,70.001,579.2149370086881,0.0002912,1.2217479296885507,0.9930123809140966,0
STARLINK-34385,70.0005,579.2077378129588,0.0002957,1.2217392030422907,0.9929952958974007,0
STARLINK-34431,70.0008,579.1838117538673,0.0002762,1.2217444390300467,0.9929385149548594,0
STARLINK-34473,70.0008,579.1424325582593,0.0002792,1.2217444390300467,0.9928403145065854,0
STARLINK-34270,70.0005,579.1893224293335,0.0002799,1.2217392030422907,0.9929515928021477,0
STARLINK-34397,70.0004,579.1782887197187,0.0002804,1.2217374577130387,0.9929254077781428,0
STARLINK-34454,70.0003,579.183310783912,0.0002681,1.2217357123837866,0.9929373260609368,0
STARLINK-34436,70.0007,579.1835365296201,0.0002557,1.2217426937007945,0.9929378617970576,0
STARLINK-34291,70.0004,579.18421376686,0.0002889,1.2217374577130387,0.9929394690056939,0
STARLINK-34458,70.0008,579.1920097379998,0.0002264,1.2217444390300467,0.9929579702802935,0
STARLINK-34243,70.0012,579.1849775917053,0.0002898,1.2217514203470545,0.9929412817026568,0
STARLINK-34335,70.0003,579.1498449583751,0.0002478,1.2217357123837866,0.9928579054965372,0
STARLINK-34408,70.0002,579.169227998771,0.0002724,1.2217339670545349,0.9929039050194334,0
STARLINK-34476,70.0007,579.0072749124956,0.0002468,1.2217426937007945,0.9925195605333234,0
STARLINK-34479,70.0009,579.186372268382,0.0002645,1.2217461843592987,0.9929445915271432,0
STARLINK-34484,70.0009,579.1794514628373,0.0002553,1.2217461843592987,0.9929281671816014,0
